2017 3 4 0.284793 0.042928 0.339149 0.333131
2017 3 5 0.300869 0.042455 0.355690 0.300986
2017 3 6 0.295518 0.050610 0.348621 0.305251
2017 3 7 0.249991 0.050297 0.382071 0.317641
2017 3 8 0.275755 0.091654 0.285631 0.346960
2017 3 9 0.281610 0.157508 0.220199 0.340683
2017 3 10 0.172302 0.251845 0.241116 0.334737
2017 3 11 0.130579 0.255347 0.187976 0.426098
2017 3 12 0.126361 0.286604 0.164786 0.422248
2017 3 13 0.166116 0.335274 0.136181 0.362429
2017 3 14 0.188026 0.354167 0.128048 0.329758
2017 3 15 0.170331 0.372391 0.131020 0.326258
2017 3 16 0.155842 0.392608 0.142710 0.308840
2017 3 17 0.172590 0.305728 0.140770 0.380912
2017 3 18 0.211448 0.233764 0.160703 0.394085
2017 3 19 0.244713 0.186446 0.164614 0.404228
2017 3 20 0.303290 0.164685 0.169927 0.362098
2017 3 21 0.343899 0.122326 0.193503 0.340271
2017 3 22 0.327775 0.089025 0.223046 0.360154
2017 3 23 0.343595 0.071879 0.253469 0.331057
2017 4 0 0.345803 0.066536 0.257707 0.329954
2017 4 1 0.296944 0.061889 0.278691 0.362476
2017 4 2 0.318934 0.063246 0.272649 0.345172
2017 4 3 0.307399 0.058226 0.282368 0.352007
2017 4 4 0.259697 0.039405 0.349848 0.351050
2017 4 5 0.318469 0.043774 0.307852 0.329905
2017 4 6 0.460449 0.053622 0.224241 0.261688
2017 4 7 0.306236 0.124162 0.178090 0.391512
2017 4 8 0.272128 0.189537 0.119773 0.418561
2017 4 9 0.195931 0.222119 0.129330 0.452619
2017 4 10 0.238566 0.216836 0.146257 0.398342
2017 4 11 0.234365 0.290219 0.132140 0.343276
2017 4 12 0.240979 0.305547 0.133842 0.319632
2017 4 13 0.375715 0.241524 0.127903 0.254858
2017 4 14 0.254034 0.239111 0.224591 0.282264
2017 4 15 0.168798 0.345536 0.161282 0.324383
2017 4 16 0.165187 0.322570 0.127873 0.384371
2017 4 17 0.142879 0.326165 0.137799 0.393157
2017 4 18 0.154972 0.317755 0.137358 0.389915
2017 4 19 0.142092 0.334481 0.145223 0.378204
2017 4 20 0.220276 0.267937 0.148507 0.363279
2017 4 21 0.227102 0.249957 0.150355 0.372586
2017 4 22 0.260741 0.277111 0.138459 0.323688
2017 4 23 0.297941 0.294084 0.123956 0.284019
2017 5 0 0.353480 0.340723 0.069662 0.236135
2017 5 1 0.419895 0.347385 0.067117 0.165603
2017 5 2 0.442846 0.343815 0.077444 0.135895
2017 5 3 0.395908 0.341896 0.083731 0.178465
2017 5 4 0.140911 0.481439 0.108579 0.269072
2017 5 5 0.093255 0.540033 0.095364 0.271348
2017 5 6 0.085467 0.462830 0.093702 0.358001
2017 5 7 0.139033 0.351601 0.096945 0.412421
2017 5 8 0.136094 0.436388 0.153254 0.274264
2017 5 9 0.115326 0.507816 0.069656 0.307202
2017 5 10 0.103795 0.698019 0.085291 0.112896
2017 5 11 0.069894 0.747725 0.078772 0.103609
2017 5 12 0.153381 0.735151 0.072997 0.038470
2017 5 13 0.111116 0.789797 0.072329 0.026758
2017 5 14 0.166662 0.582631 0.130136 0.120572
2017 5 15 0.162725 0.646285 0.111809 0.079180
2017 5 16 0.202060 0.446336 0.167500 0.184103
2017 5 17 0.122121 0.740836 0.094547 0.042496
2017 5 18 0.083706 0.854795 0.055384 0.006115
2017 5 19 0.166861 0.606276 0.126775 0.100088
2017 5 20 0.187589 0.567690 0.127950 0.116770
2017 5 21 0.180642 0.564849 0.134090 0.120419
2017 5 22 0.217195 0.439729 0.168187 0.174889
2017 5 23 0.066645 0.861313 0.064892 0.007150
2017 6 0 0.072654 0.797806 0.102666 0.026873
2017 6 1 0.068553 0.758288 0.114726 0.058433
2017 6 2 0.064994 0.788895 0.108335 0.037776
2017 6 3 0.061559 0.806460 0.102357 0.029625
2017 6 4 0.062326 0.832544 0.095585 0.009544
2017 6 5 0.072873 0.800690 0.104122 0.022315
2017 6 6 0.065027 0.787588 0.109126 0.038260
2017 6 7 0.079461 0.765353 0.118942 0.036244
2017 6 8 0.162531 0.648973 0.142702 0.045794
2017 6 9 0.111711 0.715708 0.126201 0.046380
2017 6 10 0.077639 0.791608 0.105742 0.025012
2017 6 11 0.085059 0.726991 0.124527 0.063424
2017 6 12 0.075567 0.781789 0.105776 0.036867
2017 6 13 0.074980 0.796015 0.103998 0.025007
2017 6 14 0.074531 0.787839 0.104083 0.033547
2017 6 15 0.083881 0.783849 0.102476 0.029794
2017 6 16 0.074012 0.796302 0.099026 0.030660
2017 6 17 0.067510 0.814892 0.094860 0.022737
2017 6 18 0.062352 0.804120 0.099313 0.034215
2017 6 19 0.051514 0.824709 0.096074 0.027704
2017 6 20 0.064083 0.809276 0.098129 0.028512
2017 6 21 0.079047 0.778451 0.104924 0.037577
2017 6 22 0.083106 0.775346 0.105014 0.036534
2017 6 23 0.081113 0.783145 0.102781 0.032961
2017 7 0 0.024504 0.923871 0.025624 0.026001
2017 7 1 0.018743 0.909072 0.022734 0.049451
2017 7 2 0.020447 0.896795 0.022380 0.060378
2017 7 3 0.041976 0.677488 0.101615 0.178922
2017 7 4 0.016679 0.921375 0.045962 0.015984
2017 7 5 0.024723 0.896844 0.057131 0.021302
2017 7 6 0.017513 0.917305 0.049480 0.015702
2017 7 7 0.017130 0.893617 0.054626 0.034626
2017 7 8 0.014736 0.925169 0.029189 0.030907
2017 7 9 0.019575 0.927038 0.028335 0.025052
2017 7 10 0.023575 0.926720 0.026833 0.022871
2017 7 11 0.032797 0.914900 0.033061 0.019243
2017 7 12 0.025415 0.928905 0.028632 0.017048
2017 7 13 0.021043 0.929282 0.027047 0.022628
2017 7 14 0.016903 0.908051 0.029467 0.045578
2017 7 15 0.022929 0.913973 0.029366 0.033732
2017 7 16 0.022855 0.910029 0.030553 0.036563
2017 7 17 0.026293 0.890551 0.033414 0.049742
2017 7 18 0.019675 0.913354 0.026927 0.040044
2017 7 19 0.020185 0.924822 0.026165 0.028828
2017 7 20 0.027472 0.910168 0.031659 0.030701
2017 7 21 0.022587 0.873395 0.027462 0.076556
2017 7 22 0.023282 0.897416 0.023091 0.056211
2017 7 23 0.017196 0.874285 0.030316 0.078204
2017 8 0 0.065744 0.798801 0.099023 0.036432
2017 8 1 0.073292 0.793843 0.097843 0.035022
2017 8 2 0.080395 0.798586 0.096461 0.024557
2017 8 3 0.052782 0.831594 0.093217 0.022407
2017 8 4 0.048829 0.838701 0.091434 0.021036
2017 8 5 0.052084 0.816299 0.096178 0.035439
2017 8 6 0.057832 0.804718 0.097690 0.039760
2017 8 7 0.087220 0.748091 0.114740 0.049948
2017 8 8 0.121575 0.740170 0.112958 0.025297
2017 8 9 0.070210 0.799589 0.098294 0.031906
2017 8 10 0.072896 0.801125 0.095454 0.030525
2017 8 11 0.078818 0.771992 0.102505 0.046684
2017 8 12 0.076079 0.746240 0.112438 0.065244
2017 8 13 0.070680 0.770446 0.107822 0.051052
2017 8 14 0.062642 0.799329 0.104164 0.033865
2017 8 15 0.069865 0.776749 0.107884 0.045502
2017 8 16 0.069975 0.800675 0.101354 0.027997
2017 8 17 0.069742 0.807068 0.097288 0.025902
2017 8 18 0.067619 0.790593 0.102448 0.039340
2017 8 19 0.066257 0.771587 0.108126 0.054029
2017 8 20 0.078673 0.757715 0.109658 0.053954
2017 8 21 0.068244 0.802046 0.100584 0.029126
2017 8 22 0.067196 0.774659 0.108195 0.049950
2017 8 23 0.087538 0.739330 0.114718 0.058414
2017 9 0 0.091143 0.743708 0.107330 0.057819
2017 9 1 0.077976 0.780676 0.100891 0.040457
2017 9 2 0.072767 0.766012 0.101809 0.059412
2017 9 3 0.086430 0.746234 0.101966 0.065370
2017 9 4 0.069999 0.799758 0.098877 0.031367
2017 9 5 0.079947 0.783824 0.103895 0.032333
2017 9 6 0.085903 0.726444 0.109308 0.078346
2017 9 7 0.154559 0.617398 0.136065 0.091978
2017 9 8 0.066180 0.737857 0.107428 0.088535
2017 9 9 0.074370 0.715717 0.109078 0.100835
2017 9 10 0.078540 0.711511 0.114481 0.095468
2017 9 11 0.112636 0.627614 0.137702 0.122048
2017 9 12 0.094786 0.744887 0.109143 0.051184
2017 9 13 0.101763 0.756985 0.108605 0.032648
2017 9 14 0.092340 0.773213 0.098327 0.036120
2017 9 15 0.078612 0.793168 0.096575 0.031645
2017 9 16 0.084753 0.759472 0.100195 0.055580
2017 9 17 0.065886 0.790416 0.095924 0.047775
2017 9 18 0.062651 0.803058 0.090985 0.043306
2017 9 19 0.070055 0.791834 0.094504 0.043608
2017 9 20 0.051196 0.783761 0.097533 0.067510
2017 9 21 0.071672 0.708476 0.113611 0.106241
2017 9 22 0.072191 0.697558 0.111935 0.118317
2017 9 23 0.073387 0.646117 0.127040 0.153456
2017 10 0 0.083426 0.678764 0.132899 0.104911
2017 10 1 0.105239 0.661994 0.132847 0.099920
2017 10 2 0.087279 0.579195 0.151221 0.182304
2017 10 3 0.066395 0.653757 0.131456 0.148392
2017 10 4 0.053303 0.725440 0.109449 0.111809
2017 10 5 0.067198 0.688297 0.116702 0.127803
2017 10 6 0.103540 0.688222 0.128772 0.079465
2017 10 7 0.105735 0.661403 0.119889 0.112973
2017 10 8 0.094745 0.636232 0.146816 0.122207
2017 10 9 0.114664 0.615242 0.154218 0.115876
2017 10 10 0.125782 0.577213 0.166777 0.130227
2017 10 11 0.114962 0.547669 0.153194 0.184175
2017 10 12 0.136104 0.535064 0.162782 0.166050
2017 10 13 0.087466 0.495129 0.139634 0.277770
2017 10 14 0.117781 0.511937 0.145319 0.224963
2017 10 15 0.156285 0.532944 0.138350 0.172421
2017 10 16 0.140319 0.472492 0.171649 0.215540
2017 10 17 0.235038 0.416087 0.191850 0.157025
2017 10 18 0.194553 0.422368 0.172924 0.210156
2017 10 19 0.126954 0.400109 0.165113 0.307824
2017 10 20 0.111807 0.392099 0.161844 0.334250
2017 10 21 0.085306 0.418132 0.152194 0.344368
2017 10 22 0.120424 0.356379 0.172380 0.350817
2017 10 23 0.134978 0.338068 0.195895 0.331059
2017 11 0 0.118506 0.340389 0.181217 0.359888
2017 11 1 0.103421 0.390605 0.172906 0.333067
2017 11 2 0.138664 0.365198 0.166693 0.329445
2017 11 3 0.142436 0.358487 0.161094 0.337983
2017 11 4 0.122786 0.343922 0.196222 0.337070
2017 11 5 0.159789 0.329872 0.197331 0.313008
2017 11 6 0.122919 0.336751 0.165127 0.375203
2017 11 7 0.108612 0.387233 0.139520 0.364635
2017 11 8 0.104845 0.426265 0.130429 0.338461
2017 11 9 0.115264 0.415054 0.125825 0.343856
2017 11 10 0.127918 0.345081 0.141233 0.385768
2017 11 11 0.146060 0.313053 0.153139 0.387747
2017 11 12 0.126749 0.257190 0.199230 0.416832
2017 11 13 0.177192 0.227843 0.211255 0.383709
2017 11 14 0.189298 0.194407 0.222786 0.393509
2017 11 15 0.161763 0.180926 0.236837 0.420474
2017 11 16 0.180431 0.171451 0.236695 0.411423
2017 11 17 0.189566 0.161242 0.242952 0.406240
2017 11 18 0.163824 0.153376 0.255136 0.427664
2017 11 19 0.179469 0.145800 0.251816 0.422915
2017 11 20 0.178072 0.134273 0.251230 0.436426
2017 11 21 0.136738 0.128278 0.277544 0.457440
2017 11 22 0.176759 0.115552 0.258031 0.449658
2017 11 23 0.167811 0.110051 0.263620 0.458518
2017 12 0 0.165462 0.116299 0.276084 0.442155
2017 12 1 0.163863 0.111520 0.287027 0.437591
2017 12 2 0.182023 0.101043 0.303205 0.413729
2017 12 3 0.234291 0.094682 0.286901 0.384126
2017 12 4 0.223933 0.092487 0.296569 0.387011
2017 12 5 0.203479 0.094380 0.309144 0.392998
2017 12 6 0.214489 0.083289 0.316780 0.385442
2017 12 7 0.207081 0.076068 0.327734 0.389116
2017 12 8 0.219245 0.072197 0.331470 0.377088
2017 12 9 0.181353 0.072024 0.346536 0.400086
2017 12 10 0.231452 0.069739 0.327146 0.371664
2017 12 11 0.209821 0.052078 0.372808 0.365294
2017 12 12 0.217692 0.055638 0.353267 0.373403
2017 12 13 0.237140 0.052191 0.349332 0.361337
2017 12 14 0.268075 0.050854 0.342191 0.338880
2017 12 15 0.262578 0.045158 0.351619 0.340644
2017 12 16 0.279806 0.042509 0.346367 0.331318
2017 12 17 0.259869 0.041628 0.358912 0.339591
2017 12 18 0.276475 0.043000 0.352851 0.327675
2017 12 19 0.245504 0.045115 0.355300 0.354081
2017 12 20 0.257556 0.047227 0.352268 0.342948
2017 12 21 0.244011 0.037808 0.377401 0.340779
2017 12 22 0.275852 0.037523 0.364255 0.322370
2017 12 23 0.283918 0.038366 0.363098 0.314618
2017 13 0 0.264869 0.043292 0.382132 0.309708
2017 13 1 0.275098 0.044182 0.383515 0.297204
2017 13 2 0.283707 0.045436 0.367397 0.303460
2017 13 3 0.255284 0.043744 0.387995 0.312976
2017 13 4 0.269625 0.041798 0.384257 0.304319
2017 13 5 0.283090 0.040316 0.379599 0.296995
2017 13 6 0.282574 0.035038 0.388804 0.293583
2017 13 7 0.284175 0.034085 0.395036 0.286705
2017 13 8 0.292404 0.031282 0.392931 0.283384
2017 13 9 0.318369 0.033515 0.366535 0.281581
2017 13 10 0.321232 0.033216 0.360644 0.284909
2017 13 11 0.308248 0.034809 0.364459 0.292484
2017 13 12 0.297307 0.032239 0.379738 0.290716
2017 13 13 0.288826 0.032996 0.395579 0.282599
2017 13 14 0.287576 0.034952 0.393342 0.284130
2017 13 15 0.281900 0.036559 0.390287 0.291254
2017 13 16 0.247427 0.045198 0.403981 0.303394
2017 13 17 0.256066 0.049421 0.389449 0.305064
2017 13 18 0.243193 0.047507 0.410365 0.298935
2017 13 19 0.215920 0.041010 0.434443 0.308627
2017 13 20 0.201035 0.037643 0.466440 0.294882
2017 13 21 0.196235 0.036552 0.473035 0.294177
2017 13 22 0.206891 0.035562 0.462684 0.294863
2017 13 23 0.229580 0.034211 0.440942 0.295266
2017 14 0 0.290581 0.044795 0.346924 0.317700
2017 14 1 0.261008 0.055194 0.358769 0.325028
2017 14 2 0.274296 0.053200 0.360682 0.311822
2017 14 3 0.243802 0.054621 0.361104 0.340473
2017 14 4 0.241901 0.056558 0.351634 0.349907
2017 14 5 0.241681 0.054501 0.360379 0.343438
2017 14 6 0.231275 0.053396 0.385520 0.329809
2017 14 7 0.274546 0.050805 0.352508 0.322141
2017 14 8 0.206502 0.052920 0.422170 0.318408
2017 14 9 0.184209 0.052756 0.456794 0.306241
2017 14 10 0.188057 0.050493 0.447745 0.313706
2017 14 11 0.196188 0.044870 0.453526 0.305416
2017 14 12 0.184565 0.040104 0.475879 0.299452
2017 14 13 0.184551 0.037873 0.480419 0.297157
2017 14 14 0.172152 0.037973 0.492541 0.297334
2017 14 15 0.170355 0.037809 0.493037 0.298798
2017 14 16 0.168826 0.039097 0.492125 0.299952
2017 14 17 0.178578 0.036281 0.486330 0.298811
2017 14 18 0.181707 0.031716 0.498302 0.288275
2017 14 19 0.177711 0.031544 0.502714 0.288032
2017 14 20 0.171561 0.029824 0.515635 0.282979
2017 14 21 0.185428 0.026661 0.514276 0.273636
2017 14 22 0.192012 0.024725 0.516170 0.267094
2017 14 23 0.224053 0.025042 0.480062 0.270843
2017 15 0 0.235207 0.025544 0.463710 0.275538
2017 15 1 0.224409 0.026893 0.471696 0.277002
2017 15 2 0.241448 0.023531 0.476407 0.258613
2017 15 3 0.258928 0.022872 0.467476 0.250724
2017 15 4 0.240815 0.025270 0.474093 0.259821
2017 15 5 0.251928 0.023293 0.471369 0.253410
2017 15 6 0.270269 0.021740 0.463135 0.244857
2017 15 7 0.254903 0.021035 0.481243 0.242819
2017 15 8 0.265426 0.021328 0.471052 0.242194
2017 15 9 0.272924 0.021705 0.461901 0.243471
2017 15 10 0.269796 0.021472 0.461787 0.246945
2017 15 11 0.277664 0.021795 0.448032 0.252510
2017 15 12 0.286741 0.021844 0.441047 0.250368
2017 15 13 0.301388 0.019867 0.446108 0.232637
2017 15 14 0.295764 0.019422 0.454615 0.230199
2017 15 15 0.306735 0.019518 0.444943 0.228804
2017 15 16 0.309918 0.017603 0.448144 0.224335
2017 15 17 0.275436 0.018984 0.477227 0.228352
2017 15 18 0.297823 0.020139 0.447238 0.234800
2017 15 19 0.276537 0.022289 0.456326 0.244848
2017 15 20 0.283676 0.022098 0.457070 0.237156
2017 15 21 0.290779 0.021747 0.453565 0.233909
2017 15 22 0.277949 0.021314 0.465501 0.235236
2017 15 23 0.275417 0.020861 0.468810 0.234912
2017 16 0 0.272006 0.019312 0.473072 0.235610
2017 16 1 0.281859 0.018607 0.470910 0.228624
2017 16 2 0.276094 0.018371 0.475866 0.229669
2017 16 3 0.280199 0.018470 0.470644 0.230687
2017 16 4 0.286783 0.018988 0.465392 0.228837
2017 16 5 0.270070 0.020228 0.472037 0.237665
2017 16 6 0.296576 0.019407 0.454294 0.229724
2017 16 7 0.290186 0.019141 0.461872 0.228801
2017 16 8 0.284091 0.018270 0.471433 0.226207
2017 16 9 0.263368 0.017553 0.487432 0.231646
2017 16 10 0.295463 0.016119 0.471444 0.216973
2017 16 11 0.291081 0.015096 0.481394 0.212429
2017 16 12 0.265892 0.015322 0.497601 0.221185
2017 16 13 0.270603 0.013905 0.501310 0.214182
2017 16 14 0.276118 0.013977 0.492922 0.216983
2017 16 15 0.270502 0.012922 0.506588 0.209987
2017 16 16 0.269569 0.012398 0.511277 0.206756
2017 16 17 0.264723 0.012444 0.516040 0.206792
2017 16 18 0.279158 0.013694 0.498391 0.208756
2017 16 19 0.289234 0.012892 0.501240 0.196634
2017 16 20 0.265092 0.012892 0.524711 0.197305
2017 16 21 0.252725 0.012558 0.539237 0.195480
2017 16 22 0.275117 0.012665 0.515385 0.196833
2017 16 23 0.290988 0.016110 0.476337 0.216565
2017 17 0 0.296415 0.015970 0.482926 0.204689
2017 17 1 0.269865 0.015055 0.515982 0.199099
2017 17 2 0.268755 0.015623 0.509767 0.205856
2017 17 3 0.292653 0.015845 0.484168 0.207335
2017 17 4 0.275068 0.015713 0.498283 0.210936
2017 17 5 0.262425 0.016193 0.503889 0.217493
2017 17 6 0.280075 0.014656 0.498012 0.207256
2017 17 7 0.268580 0.014561 0.510163 0.206696
2017 17 8 0.265135 0.014251 0.517899 0.202715
2017 17 9 0.260592 0.013981 0.525736 0.199691
2017 17 10 0.262830 0.014463 0.517926 0.204780
2017 17 11 0.254389 0.015215 0.518675 0.211721
2017 17 12 0.244121 0.014850 0.527983 0.213046
2017 17 13 0.243361 0.015209 0.524755 0.216675
2017 17 14 0.320699 0.016459 0.453204 0.209637
2017 17 15 0.294212 0.014528 0.494478 0.196781
2017 17 16 0.280014 0.013864 0.509271 0.196851
2017 17 17 0.288508 0.013240 0.505595 0.192657
2017 17 18 0.295921 0.013040 0.496753 0.194287
2017 17 19 0.276791 0.012544 0.519425 0.191240
2017 17 20 0.242478 0.012430 0.555595 0.189497
2017 17 21 0.245955 0.012909 0.552327 0.188808
2017 17 22 0.264074 0.013389 0.530429 0.192108
2017 17 23 0.272724 0.013264 0.532323 0.181689
2017 18 0 0.263379 0.014450 0.545314 0.176857
2017 18 1 0.286426 0.015535 0.513552 0.184487
2017 18 2 0.316942 0.018521 0.463202 0.201335
2017 18 3 0.311878 0.019325 0.476451 0.192346
2017 18 4 0.339468 0.026526 0.416773 0.217233
2017 18 5 0.326645 0.067867 0.337331 0.268157
2017 18 6 0.269799 0.125922 0.268281 0.335998
2017 18 7 0.360385 0.132810 0.192375 0.314430
2017 18 8 0.321756 0.160852 0.218043 0.299349
2017 18 9 0.328938 0.195260 0.167589 0.308213
2017 18 10 0.308812 0.198657 0.228331 0.264200
2017 18 11 0.249357 0.326472 0.165820 0.258351
2017 18 12 0.253713 0.322842 0.180455 0.242990
2017 18 13 0.241404 0.375031 0.173640 0.209926
2017 18 14 0.126859 0.581754 0.130814 0.160573
2017 18 15 0.150090 0.570012 0.147788 0.132110
2017 18 16 0.147965 0.532313 0.162926 0.156796
2017 18 17 0.110044 0.648148 0.132747 0.109061
2017 18 18 0.140002 0.583118 0.133112 0.143768
2017 18 19 0.121344 0.578300 0.137267 0.163089
2017 18 20 0.150137 0.493573 0.175705 0.180585
2017 18 21 0.124992 0.599841 0.142645 0.132523
2017 18 22 0.114450 0.657777 0.137230 0.090542
2017 18 23 0.126846 0.623424 0.138940 0.110790
2017 19 0 0.151288 0.627246 0.135803 0.085663
2017 19 1 0.126113 0.650838 0.138486 0.084563
2017 19 2 0.124392 0.675082 0.133048 0.067478
2017 19 3 0.142860 0.587920 0.146971 0.122248
2017 19 4 0.134256 0.606133 0.153553 0.106057
2017 19 5 0.105494 0.658810 0.147405 0.088291
2017 19 6 0.116014 0.629206 0.152534 0.102246
2017 19 7 0.107651 0.640629 0.154387 0.097334
2017 19 8 0.117715 0.617241 0.157099 0.107945
2017 19 9 0.102941 0.684402 0.142136 0.070521
2017 19 10 0.108314 0.662728 0.144710 0.084248
2017 19 11 0.076898 0.717873 0.138503 0.066726
2017 19 12 0.079952 0.694528 0.145987 0.079533
2017 19 13 0.110083 0.589463 0.161867 0.138587
2017 19 14 0.093527 0.666654 0.140190 0.099629
2017 19 15 0.098181 0.682020 0.138915 0.080884
2017 19 16 0.101236 0.671759 0.149276 0.077730
2017 19 17 0.107109 0.662864 0.150177 0.079851
2017 19 18 0.128081 0.528243 0.161309 0.182367
2017 19 19 0.156085 0.465373 0.171463 0.207079
2017 19 20 0.184072 0.527203 0.157426 0.131300
2017 19 21 0.151733 0.530125 0.163611 0.154530
2017 19 22 0.123094 0.610777 0.157002 0.109127
2017 19 23 0.092775 0.632900 0.159417 0.114908
2017 20 0 0.130756 0.543123 0.188409 0.137712
2017 20 1 0.147187 0.521671 0.190851 0.140291
2017 20 2 0.146404 0.520736 0.194806 0.138055
2017 20 3 0.123347 0.553708 0.194017 0.128927
2017 20 4 0.131886 0.549885 0.193227 0.125002
2017 20 5 0.142905 0.528576 0.194497 0.134021
2017 20 6 0.139895 0.480663 0.205399 0.174043
2017 20 7 0.132383 0.467335 0.221854 0.178428
2017 20 8 0.122739 0.469306 0.224336 0.183619
2017 20 9 0.105093 0.499142 0.203811 0.191955
2017 20 10 0.112537 0.514239 0.201444 0.171780
2017 20 11 0.105405 0.517230 0.209851 0.167514
2017 20 12 0.096763 0.534834 0.201240 0.167164
2017 20 13 0.099568 0.506832 0.214879 0.178721
2017 20 14 0.111928 0.498774 0.199554 0.189745
2017 20 15 0.185433 0.357634 0.218382 0.238551
2017 20 16 0.150629 0.387759 0.234206 0.227405
2017 20 17 0.162716 0.417873 0.208718 0.210693
2017 20 18 0.158909 0.366235 0.236381 0.238474
2017 20 19 0.099490 0.520522 0.195589 0.184399
2017 20 20 0.114994 0.497054 0.192035 0.195917
2017 20 21 0.100124 0.469537 0.198277 0.232062
2017 20 22 0.112850 0.443259 0.203798 0.240092
2017 20 23 0.148173 0.376981 0.227264 0.247582
2017 21 0 0.207003 0.342484 0.244708 0.205806
2017 21 1 0.236069 0.322495 0.239576 0.201860
2017 21 2 0.157084 0.360582 0.250501 0.231834
2017 21 3 0.151845 0.381147 0.242722 0.224287
2017 21 4 0.117842 0.396522 0.248098 0.237539
2017 21 5 0.107796 0.397342 0.259250 0.235612
2017 21 6 0.138324 0.356762 0.249051 0.255864
2017 21 7 0.136994 0.351644 0.256883 0.254479
2017 21 8 0.150568 0.383695 0.260210 0.205527
2017 21 9 0.142466 0.349876 0.266452 0.241206
2017 21 10 0.123357 0.341493 0.269852 0.265298
2017 21 11 0.125584 0.323625 0.282790 0.268001
2017 21 12 0.129340 0.328599 0.265712 0.276349
2017 21 13 0.141752 0.324960 0.273215 0.260073
2017 21 14 0.156422 0.313543 0.268229 0.261805
2017 21 15 0.173275 0.338280 0.267758 0.220687
2017 21 16 0.192810 0.335887 0.264490 0.206813
2017 21 17 0.183541 0.325477 0.271296 0.219685
2017 21 18 0.167877 0.333843 0.272235 0.226044
2017 21 19 0.161861 0.346436 0.271403 0.220300
2017 21 20 0.170911 0.341962 0.265282 0.221845
2017 21 21 0.180728 0.361805 0.235601 0.221865
2017 21 22 0.142922 0.428873 0.239860 0.188345
2017 21 23 0.146960 0.428450 0.225334 0.199255
2017 22 0 0.178918 0.385755 0.216217 0.219110
2017 22 1 0.254415 0.311375 0.218057 0.216153
2017 22 2 0.207616 0.344199 0.218633 0.229552
2017 22 3 0.214126 0.396541 0.197628 0.191705
2017 22 4 0.202940 0.384473 0.215557 0.197030
2017 22 5 0.181354 0.382443 0.220516 0.215686
2017 22 6 0.154617 0.426496 0.216093 0.202795
2017 22 7 0.141814 0.420823 0.225080 0.212282
2017 22 8 0.137988 0.423025 0.223672 0.215315
2017 22 9 0.156564 0.403826 0.211563 0.228046
2017 22 10 0.154224 0.385678 0.206653 0.253445
2017 22 11 0.169778 0.395008 0.213370 0.221843
2017 22 12 0.215635 0.325604 0.222807 0.235954
2017 22 13 0.155056 0.353563 0.238602 0.252780
